epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,13823.2,1.26502,1.17143,1.29096,0.62478,0.53385,0.56784,0.35526,1.22686,1.09211,1.28167,0.00070795,0.00070795,0.00070795
61,14044.6,1.27194,1.17289,1.29188,0.65079,0.52683,0.57643,0.35982,1.22016,1.07805,1.26563,0.000703,0.000703,0.000703
62,14264.7,1.26593,1.16253,1.28355,0.64141,0.5334,0.57585,0.36111,1.21573,1.06069,1.26731,0.00069805,0.00069805,0.00069805
63,14484.2,1.26565,1.15419,1.2817,0.65415,0.53503,0.57605,0.35742,1.24298,1.0744,1.28468,0.0006931,0.0006931,0.0006931
64,14702.4,1.26524,1.16155,1.28515,0.64981,0.53286,0.58094,0.36336,1.22358,1.05768,1.26813,0.00068815,0.00068815,0.00068815
65,14920.4,1.25641,1.14934,1.27959,0.66613,0.53156,0.57973,0.36065,1.22481,1.06372,1.26915,0.0006832,0.0006832,0.0006832
66,15139.3,1.2557,1.14478,1.27852,0.65084,0.52535,0.57706,0.36017,1.22569,1.07527,1.27216,0.00067825,0.00067825,0.00067825
67,15359.2,1.26717,1.14973,1.27865,0.65141,0.52978,0.58193,0.36352,1.21864,1.05765,1.26962,0.0006733,0.0006733,0.0006733
68,15578,1.24408,1.12957,1.27427,0.64014,0.53667,0.58208,0.36478,1.20827,1.0585,1.26402,0.00066835,0.00066835,0.00066835
69,15796.7,1.25091,1.13262,1.26706,0.64537,0.54214,0.58695,0.36824,1.20721,1.04647,1.25956,0.0006634,0.0006634,0.0006634
70,16016.4,1.25703,1.14267,1.27618,0.65296,0.52896,0.58368,0.36582,1.22341,1.05222,1.27463,0.00065845,0.00065845,0.00065845
71,16235.9,1.25366,1.12841,1.2708,0.669,0.52254,0.57729,0.36177,1.22914,1.08288,1.26856,0.0006535,0.0006535,0.0006535
72,16454.8,1.24341,1.12033,1.26503,0.65331,0.53891,0.59174,0.36685,1.21899,1.06841,1.2648,0.00064855,0.00064855,0.00064855
73,16674.2,1.2486,1.1245,1.27334,0.6459,0.54296,0.58292,0.36139,1.22032,1.06791,1.27682,0.0006436,0.0006436,0.0006436
74,16895.2,1.24688,1.12967,1.27024,0.65446,0.54331,0.58646,0.36809,1.20108,1.05597,1.2571,0.00063865,0.00063865,0.00063865
75,17113.3,1.23694,1.1117,1.26696,0.64735,0.54008,0.58589,0.367,1.20341,1.05947,1.25362,0.0006337,0.0006337,0.0006337
76,17332.7,1.23368,1.11895,1.26407,0.65413,0.53112,0.58904,0.36863,1.20715,1.05112,1.26593,0.00062875,0.00062875,0.00062875
77,17553.5,1.23362,1.10585,1.2659,0.67341,0.53841,0.59239,0.36977,1.20334,1.05209,1.2561,0.0006238,0.0006238,0.0006238
78,17772.9,1.22855,1.09915,1.25565,0.63299,0.5529,0.59133,0.37031,1.21448,1.06054,1.2613,0.00061885,0.00061885,0.00061885
79,17991.7,1.22602,1.0925,1.25565,0.63809,0.54564,0.58427,0.36838,1.21888,1.05058,1.26667,0.0006139,0.0006139,0.0006139
80,18211.8,1.22047,1.09268,1.25659,0.64849,0.54049,0.587,0.37084,1.21447,1.04779,1.26707,0.00060895,0.00060895,0.00060895
81,18431.3,1.22179,1.08683,1.25191,0.65396,0.54147,0.58834,0.37014,1.19929,1.05457,1.25213,0.000604,0.000604,0.000604
82,18649.7,1.22306,1.08134,1.24809,0.63683,0.54285,0.58436,0.36859,1.19989,1.04334,1.25736,0.00059905,0.00059905,0.00059905
83,18869.1,1.21607,1.08636,1.25075,0.65537,0.54411,0.58317,0.36777,1.20933,1.04838,1.25895,0.0005941,0.0005941,0.0005941
84,19089.2,1.2169,1.0797,1.24879,0.64618,0.55253,0.58563,0.36588,1.20796,1.04974,1.26389,0.00058915,0.00058915,0.00058915
85,19307.6,1.21275,1.06677,1.24896,0.67734,0.52689,0.58717,0.36898,1.20569,1.04561,1.25716,0.0005842,0.0005842,0.0005842
86,19524.8,1.20355,1.06743,1.24011,0.6658,0.53355,0.58878,0.36949,1.20883,1.03797,1.26146,0.00057925,0.00057925,0.00057925
87,19743.1,1.20482,1.06412,1.24477,0.6571,0.54088,0.5926,0.37281,1.20105,1.03727,1.25786,0.0005743,0.0005743,0.0005743
88,19962.9,1.20751,1.055,1.24217,0.661,0.5501,0.59593,0.37404,1.20664,1.03827,1.26089,0.00056935,0.00056935,0.00056935
89,20182.6,1.1995,1.05734,1.24394,0.66244,0.5498,0.59469,0.37414,1.20733,1.04213,1.26303,0.0005644,0.0005644,0.0005644
90,20402,1.20608,1.05507,1.23754,0.65437,0.55662,0.59793,0.37228,1.21491,1.03986,1.2655,0.00055945,0.00055945,0.00055945
91,20622.5,1.20153,1.0637,1.24025,0.65289,0.55192,0.59868,0.37181,1.21511,1.04204,1.26668,0.0005545,0.0005545,0.0005545
92,20842.3,1.1948,1.05516,1.23587,0.67566,0.54113,0.598,0.37187,1.21416,1.04297,1.26633,0.00054955,0.00054955,0.00054955
93,21060.4,1.18939,1.04081,1.2297,0.65405,0.54932,0.59801,0.37379,1.19674,1.02797,1.25323,0.0005446,0.0005446,0.0005446
94,21280.8,1.19081,1.04289,1.23415,0.66551,0.5473,0.60201,0.37424,1.20577,1.03366,1.26242,0.00053965,0.00053965,0.00053965
95,21499.6,1.17864,1.03027,1.22452,0.65777,0.54912,0.6008,0.37293,1.20847,1.03558,1.26142,0.0005347,0.0005347,0.0005347
96,21718.7,1.17992,1.02956,1.22628,0.64181,0.5673,0.6012,0.37704,1.20255,1.02593,1.25981,0.00052975,0.00052975,0.00052975
97,21938.3,1.183,1.03068,1.22667,0.67311,0.54509,0.60151,0.37615,1.20538,1.02871,1.26194,0.0005248,0.0005248,0.0005248
98,22158.1,1.1825,1.02529,1.225,0.65403,0.54962,0.59651,0.37501,1.20488,1.02708,1.25757,0.00051985,0.00051985,0.00051985
99,22377.6,1.18377,1.027,1.22577,0.67047,0.54199,0.59856,0.37545,1.20304,1.03346,1.25935,0.0005149,0.0005149,0.0005149
100,22597.9,1.17725,1.02464,1.22664,0.63937,0.55941,0.59772,0.3744,1.20247,1.02403,1.25881,0.00050995,0.00050995,0.00050995
101,22817.8,1.17326,1.01541,1.22104,0.658,0.54459,0.59469,0.37432,1.20473,1.02927,1.25535,0.000505,0.000505,0.000505
102,23037.1,1.16847,1.02556,1.22564,0.65091,0.54971,0.59277,0.37177,1.20385,1.03012,1.26121,0.00050005,0.00050005,0.00050005
103,23256,1.17255,1.02412,1.22123,0.65933,0.54361,0.59497,0.37415,1.1931,1.02847,1.25445,0.0004951,0.0004951,0.0004951
104,23474.7,1.16325,0.99759,1.21059,0.67087,0.53843,0.59918,0.37526,1.20098,1.02698,1.26204,0.00049015,0.00049015,0.00049015
105,23693.9,1.17072,1.00935,1.21884,0.65836,0.53928,0.59678,0.37239,1.20548,1.02488,1.26163,0.0004852,0.0004852,0.0004852
106,23912.1,1.15844,1.00632,1.21613,0.68889,0.54213,0.59944,0.37371,1.20902,1.0262,1.26338,0.00048025,0.00048025,0.00048025
107,24132.2,1.16641,1.00146,1.21838,0.67581,0.54121,0.59693,0.37483,1.20655,1.02403,1.26251,0.0004753,0.0004753,0.0004753
108,24352.3,1.16569,1.00555,1.21492,0.6738,0.54961,0.59958,0.37567,1.20883,1.02116,1.26187,0.00047035,0.00047035,0.00047035
109,24572.9,1.15711,0.98739,1.20551,0.65109,0.55666,0.59747,0.37589,1.20705,1.03127,1.25579,0.0004654,0.0004654,0.0004654
110,24793,1.15568,0.99047,1.21151,0.6518,0.55089,0.59675,0.37554,1.19844,1.03133,1.2498,0.00046045,0.00046045,0.00046045
111,25011.8,1.15644,0.98658,1.20842,0.64701,0.55434,0.59186,0.37209,1.2037,1.03133,1.25445,0.0004555,0.0004555,0.0004555
112,25230.2,1.15233,0.98373,1.21001,0.63959,0.56068,0.5968,0.37554,1.20392,1.01823,1.25806,0.00045055,0.00045055,0.00045055
113,25449.2,1.14225,0.9791,1.2012,0.64955,0.55201,0.59912,0.37396,1.20978,1.01972,1.26164,0.0004456,0.0004456,0.0004456
114,25668.1,1.15101,0.98908,1.20724,0.67138,0.54474,0.59772,0.37236,1.20492,1.01898,1.2591,0.00044065,0.00044065,0.00044065
115,25885.9,1.14646,0.97003,1.19893,0.66961,0.54459,0.59741,0.37242,1.21076,1.02478,1.26025,0.0004357,0.0004357,0.0004357
116,26105.6,1.15379,0.97878,1.2043,0.67704,0.54126,0.60071,0.3746,1.21175,1.02442,1.26075,0.00043075,0.00043075,0.00043075
117,26325.7,1.1459,0.97636,1.2014,0.67681,0.54256,0.59898,0.37314,1.21556,1.02409,1.26296,0.0004258,0.0004258,0.0004258
118,26545.6,1.14835,0.9811,1.19873,0.65009,0.56731,0.60425,0.37433,1.21033,1.02241,1.26051,0.00042085,0.00042085,0.00042085
119,26765.6,1.14428,0.97282,1.19985,0.65196,0.55664,0.60297,0.37393,1.21244,1.02072,1.26717,0.0004159,0.0004159,0.0004159
120,26984.3,1.1406,0.96548,1.1964,0.64509,0.56204,0.5999,0.37313,1.21268,1.02847,1.27039,0.00041095,0.00041095,0.00041095
121,27203,1.13818,0.96414,1.19736,0.65513,0.56369,0.59886,0.37394,1.21165,1.0289,1.26899,0.000406,0.000406,0.000406
122,27422.3,1.13349,0.96165,1.19462,0.65413,0.55992,0.59821,0.37322,1.21647,1.02813,1.27409,0.00040105,0.00040105,0.00040105
123,27639.9,1.13082,0.95396,1.19066,0.65776,0.56807,0.60046,0.37192,1.21776,1.02581,1.27286,0.0003961,0.0003961,0.0003961
124,27860.4,1.12961,0.95489,1.18802,0.66444,0.55537,0.60265,0.37421,1.21465,1.0245,1.26943,0.00039115,0.00039115,0.00039115
125,28079.7,1.13149,0.95314,1.19158,0.68808,0.53713,0.60122,0.37572,1.21616,1.0225,1.27056,0.0003862,0.0003862,0.0003862
126,28298.9,1.12539,0.94734,1.19195,0.67348,0.54897,0.6038,0.37606,1.21204,1.02639,1.26905,0.00038125,0.00038125,0.00038125
