epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,28504.4,1.25903,0.54092,1.49209,0.86908,0.71181,0.7524,0.38371,1.7905,1.11681,1.99198,0.000792325,0.000792325,0.000792325
55,29071.7,1.2283,0.52424,1.47125,0.92104,0.91282,0.91602,0.55909,1.27172,0.45993,1.6481,0.000775822,0.000775822,0.000775822
56,29605.6,1.24049,0.52759,1.46988,0.94317,0.91987,0.9211,0.5368,1.26949,0.47634,1.65728,0.000759318,0.000759318,0.000759318
57,30203.9,1.25854,0.5292,1.4937,0.92962,0.89303,0.93172,0.52625,1.27349,0.50767,1.66367,0.000742815,0.000742815,0.000742815
58,30629.7,1.25383,0.52981,1.50309,0.91834,0.91847,0.95009,0.54893,1.30789,0.51136,1.69378,0.000726312,0.000726312,0.000726312
59,31181.4,1.2605,0.52058,1.4854,0.94695,0.91495,0.93107,0.55593,1.27597,0.48442,1.66974,0.000709809,0.000709809,0.000709809
60,31728.3,1.2524,0.50844,1.50327,0.92366,0.91526,0.91689,0.53664,1.30805,0.49322,1.68608,0.000693305,0.000693305,0.000693305
61,32328.9,1.22627,0.50019,1.47752,0.93643,0.91751,0.94268,0.55636,1.27109,0.45141,1.65785,0.000676802,0.000676802,0.000676802
62,32767.5,1.2392,0.50516,1.48481,0.8971,0.90595,0.91378,0.54487,1.29318,0.46023,1.68352,0.000660299,0.000660299,0.000660299
63,33344.1,1.24095,0.50141,1.48419,0.93437,0.94474,0.95346,0.56523,1.25303,0.4361,1.64497,0.000643795,0.000643795,0.000643795
64,33879,1.23862,0.50538,1.48293,0.95633,0.94066,0.95605,0.54587,1.25989,0.45219,1.65047,0.000627292,0.000627292,0.000627292
65,34441.6,1.24311,0.50081,1.48491,0.93916,0.92243,0.91858,0.54106,1.2864,0.47091,1.66945,0.000610789,0.000610789,0.000610789
66,34877.9,1.23185,0.50118,1.48143,0.92734,0.92139,0.92303,0.55687,1.24834,0.46177,1.65556,0.000594286,0.000594286,0.000594286
67,35627,1.23869,0.49584,1.48272,0.92772,0.91282,0.93156,0.54996,1.27204,0.44412,1.67089,0.000577782,0.000577782,0.000577782
68,36202.3,1.22915,0.48928,1.47835,0.94759,0.90454,0.94102,0.55669,1.28517,0.46059,1.68144,0.000561279,0.000561279,0.000561279
69,36824.3,1.2283,0.49165,1.46324,0.88931,0.95538,0.93603,0.54981,1.27997,0.44183,1.6806,0.000544776,0.000544776,0.000544776
70,37268.2,1.21397,0.49106,1.47485,0.91131,0.93203,0.9329,0.55742,1.25853,0.44652,1.66004,0.000528272,0.000528272,0.000528272
71,37826,1.2138,0.47888,1.48374,0.96272,0.93358,0.93073,0.57635,1.26398,0.43225,1.65597,0.000511769,0.000511769,0.000511769
72,38363,1.22512,0.48945,1.46678,0.9509,0.90847,0.9425,0.56315,1.2407,0.41953,1.64704,0.000495266,0.000495266,0.000495266
73,38913,1.22102,0.4907,1.4735,0.9452,0.89924,0.93884,0.55877,1.26937,0.44876,1.67794,0.000478762,0.000478762,0.000478762
74,39405.5,1.22606,0.47998,1.46717,0.9308,0.9341,0.94146,0.55722,1.26038,0.4323,1.65505,0.000462259,0.000462259,0.000462259
75,39956.2,1.20951,0.47053,1.45837,0.92834,0.89551,0.92706,0.55393,1.28124,0.50432,1.70848,0.000445756,0.000445756,0.000445756
76,40499.7,1.20301,0.47432,1.45874,0.94521,0.9188,0.94398,0.55773,1.24643,0.4374,1.64382,0.000429253,0.000429253,0.000429253
77,41067.1,1.21158,0.47322,1.46564,0.94788,0.93142,0.94715,0.58597,1.24441,0.41478,1.64302,0.000412749,0.000412749,0.000412749
78,41499.4,1.21424,0.48097,1.46953,0.9385,0.96143,0.95995,0.58078,1.24029,0.41947,1.62826,0.000396246,0.000396246,0.000396246
79,42108.9,1.19706,0.47289,1.46278,0.9477,0.93312,0.951,0.58097,1.23681,0.42123,1.64132,0.000379743,0.000379743,0.000379743
80,42717.8,1.2029,0.46161,1.47385,0.96664,0.9437,0.95412,0.59586,1.23391,0.40518,1.62866,0.000363239,0.000363239,0.000363239
81,43356,1.2033,0.46291,1.45793,0.96469,0.93385,0.95105,0.59592,1.22224,0.40309,1.62358,0.000346736,0.000346736,0.000346736
82,43813.1,1.19576,0.45939,1.45696,0.95207,0.94271,0.94645,0.57457,1.22262,0.40174,1.62247,0.000330233,0.000330233,0.000330233
83,44406.2,1.20239,0.46417,1.46603,0.95465,0.92523,0.95025,0.57241,1.23331,0.401,1.62579,0.000313729,0.000313729,0.000313729
84,44976.4,1.19238,0.46102,1.45293,0.9552,0.94474,0.94933,0.58429,1.26594,0.42008,1.66034,0.000297226,0.000297226,0.000297226
85,45588.3,1.20457,0.46485,1.46329,0.94494,0.94199,0.94901,0.57637,1.22062,0.40401,1.6175,0.000280723,0.000280723,0.000280723
86,46030.4,1.21027,0.46738,1.47678,0.94975,0.9319,0.95796,0.58586,1.23484,0.39769,1.62334,0.00026422,0.00026422,0.00026422
87,46607.6,1.18373,0.4543,1.4432,0.93215,0.93157,0.94421,0.57368,1.2391,0.40561,1.62802,0.000247716,0.000247716,0.000247716
88,47450.8,1.18922,0.45685,1.44451,0.9556,0.9342,0.95329,0.57774,1.23266,0.3987,1.61928,0.000231213,0.000231213,0.000231213
89,48010.2,1.19284,0.45443,1.45278,0.9506,0.93357,0.94898,0.58106,1.22899,0.38863,1.61895,0.00021471,0.00021471,0.00021471
90,48446.9,1.1905,0.4501,1.46249,0.94964,0.9341,0.95037,0.58377,1.21746,0.39529,1.61502,0.000198206,0.000198206,0.000198206
91,49020,1.18697,0.39925,1.62149,0.97308,0.9341,0.94899,0.57139,1.2442,0.40782,1.63528,0.000181703,0.000181703,0.000181703
92,49548,1.18022,0.3922,1.60442,0.95505,0.9341,0.95282,0.57586,1.22573,0.40308,1.6215,0.0001652,0.0001652,0.0001652
93,50105.2,1.18115,0.38798,1.60443,0.96509,0.92346,0.95309,0.58997,1.22499,0.39093,1.6221,0.000148696,0.000148696,0.000148696
94,50522.6,1.17228,0.38776,1.5916,0.96557,0.93169,0.9546,0.58997,1.2222,0.39225,1.62009,0.000132193,0.000132193,0.000132193
95,51082.5,1.17736,0.38513,1.60582,0.95518,0.93038,0.95505,0.58353,1.2251,0.39211,1.62193,0.00011569,0.00011569,0.00011569
96,51610,1.17047,0.38353,1.60722,0.95924,0.92346,0.95139,0.5862,1.2214,0.3973,1.61826,9.91865e-05,9.91865e-05,9.91865e-05
97,52134.1,1.17166,0.38441,1.59251,0.96569,0.93213,0.95173,0.58955,1.22338,0.39191,1.61983,8.26832e-05,8.26832e-05,8.26832e-05
98,52624.7,1.16903,0.38291,1.58588,0.95668,0.9341,0.95169,0.5812,1.22854,0.39585,1.6227,6.61799e-05,6.61799e-05,6.61799e-05
99,53207.3,1.16394,0.38145,1.58606,0.96561,0.93185,0.95024,0.58665,1.22181,0.38965,1.62048,4.96766e-05,4.96766e-05,4.96766e-05
100,53829.3,1.16641,0.37976,1.58675,0.9654,0.92901,0.95081,0.58893,1.22064,0.39224,1.61736,3.31733e-05,3.31733e-05,3.31733e-05
